-36,14,32
-49,14,-3
-48,31,-19
-50,46,-27
-74,66,-15
-74,74,-14
-62,76,-13
-49,82,8
-44,67,5
-39,65,7
-43,57,8
-34,31,18
-19,34,28
-30,36,21
-40,38,13
-62,40,-3
-50,34,1
-53,35,-5
-80,37,-22
-58,31,-13
-82,31,-20
-43,34,-4
-95,33,-36
-94,40,-33
-43,50,12
-57,40,9
-61,30,5
-32,29,23
-29,25,21
-37,26,22
-35,18,23
-40,19,30
-68,21,11
-53,16,15
-54,20,17
-66,31,20
-69,36,16
-51,36,31
-39,49,35
-79,39,-15
-98,-17,-61
-27,-17,-32
-30,-2,-21
-44,17,-12
-34,53,47
-13,73,76
-64,91,63
-67,70,49
-39,41,42
-46,37,15
-63,35,3
-81,35,3
-68,28,7
-47,40,42
-42,16,50
-18,-2,27
4,23,35
12,53,54
12,64,55
-27,79,49
-64,60,40
-51,56,34
-19,39,46
-39,25,34
-31,23,38
-30,23,40
-37,30,34
-37,29,34
-41,35,41
-42,29,44
-39,28,45
-45,29,36
-44,29,36
-43,30,37
-38,33,44
-38,33,42
-33,35,49
-36,34,44
-32,32,43
-40,38,39
-35,36,35
-39,37,36
-36,39,44
-35,38,45
-28,45,42
-41,41,35
-43,43,35
-38,37,35
-32,38,39
-38,40,43
-29,40,48
-15,39,50
-14,46,56
-15,44,55
-30,49,49
-32,50,48
-31,45,43
-38,49,41
-40,48,43
-35,41,49
-37,35,48
-17,35,63
-8,42,63
-11,47,54
-27,48,52
-30,45,52
-30,44,50
-26,39,53
-22,33,61
-16,34,69
-28,24,38
-23,20,36
-12,15,37
-17,7,29
-23,5,30
-24,2,31
-37,0,29
-38,-3,26
-36,-7,22
-49,-8,15
-48,-8,19
-52,-8,18
-62,-9,19
-72,-6,19
-71,1,25
-69,1,29
-71,7,28
-82,14,20
-82,14,24
-75,16,53
-90,10,28
-77,11,13
-60,15,5
-58,18,7
-54,28,17
-58,37,24
-60,40,23
-62,40,12
-69,41,15
-64,40,19
-55,38,28
-45,35,27
-45,31,26
-54,25,20
-53,24,16
-56,26,13
-73,33,-4
-74,31,-11
-81,29,-31
-70,35,-5
-57,38,21
-52,40,28
-54,26,-2
-50,27,0
-41,24,-5
-50,27,7
-60,26,11
-34,42,26
-34,56,30
-65,55,-8
-67,66,-12
-64,66,-5
-62,47,-19
-56,41,-17
-49,39,-8
-47,30,16
-61,23,29
-58,16,24
-54,-7,0
-79,8,-26
-58,14,-49
-35,33,-25
-35,40,-36
-43,42,-46
-37,23,-45
-41,21,-48
-51,29,-47
-26,13,-37
-19,11,-36
-22,9,-45
-28,48,-20
-58,1,-50
-33,45,-45
-29,74,-31
-12,64,-22
3,80,-26
6,86,-27
33,81,-29
40,74,-40
54,64,-66
69,52,-87
73,35,-90
46,49,-66
-16,38,-37
-83,48,-33
-111,64,-13
-127,68,-24
-128,69,-29
-128,80,-28
-117,60,-1
-76,21,11
-87,35,10
-64,20,10
-48,21,10
-46,-1,10
-51,-14,2
-39,-18,1
-63,13,-6
-47,15,10
-30,-46,29
-49,-69,34
-60,-57,38
-50,-36,44
-18,-13,29
-1,-18,18
36,-25,0
23,-9,2
12,15,8
26,56,28
28,67,27
32,74,13
74,61,18
84,39,13
94,16,20
64,-2,14
44,-3,13
46,7,34
56,9,41
39,13,39
34,4,22
69,-1,5
67,-6,3
46,-10,1
56,-12,0
60,-23,9
5,-28,-9
107,-22,37
88,-27,16
47,-38,-21
53,-44,-11
43,-56,-18
22,-67,-35
56,-64,9
23,-46,20
31,-50,36
16,-57,38
-73,-51,57
-84,-76,56
-44,-56,108
-32,-54,52
-2,-55,31
-5,-48,28
7,-41,34
31,-38,47
23,-38,22
54,-38,20
58,-38,21
30,-37,9
25,-33,13
26,-23,26
13,-15,29
-18,-17,28
-37,-30,52
-8,-13,82
22,-21,76
6,-26,34
-18,-22,16
-16,-20,18
-21,-7,6
-52,2,-7
-111,12,-18
-105,5,-24
-89,7,-21
-88,17,-4
-83,12,-3
-69,14,-6
-48,17,-10
-47,23,-12
-45,24,-14
-55,27,-26
-69,27,-39
-58,29,-18
-43,53,-18
-31,72,-6
-34,85,0
-31,78,-2
-44,76,-14
-33,70,0
-50,65,-9
-51,57,-6
-28,61,-3
-51,66,-34
-54,63,-37
-36,54,-18
-36,52,-15
-36,50,-10
-42,49,-18
-34,57,-13
-13,62,-14
-4,62,-7
-7,63,-7
-14,65,-7
-30,63,-10
-39,61,-18
-21,54,-5
-27,52,-12
-15,57,-6
-31,55,-8
-35,58,-8
-16,52,-3
-17,57,-10
-15,53,-5
-2,59,-11
-2,54,-33
4,57,-31
5,75,10
-16,62,13
-50,60,0
-53,60,6
-30,61,15
-30,83,17
10,79,26
7,76,11
-7,75,-24
-21,76,-30
-25,72,-22
-28,70,10
-40,61,10
-42,57,-2
-25,61,-6
-14,57,31
-45,48,6
-15,61,32
-28,47,8
-29,45,-7
-23,41,3
-12,41,11
-30,42,11
-33,35,6
-47,38,4
-30,22,22
-50,9,-2
-45,11,-10
-56,30,-17
-51,50,-12
-43,72,-10
-40,89,-19
-26,96,-23
-30,83,-22
-44,72,-6
-48,65,-9
-37,58,-4
-55,63,13
-37,57,2
-42,57,22
-31,38,-7
-20,36,-8
-41,20,-16
-30,19,-11
-35,37,-10
-56,46,-14
-54,57,-2
-55,67,8
-35,60,6
-39,61,2
-39,52,-4
-39,43,-6
-39,44,0
-32,44,3
-36,43,0
-29,45,-6
-7,52,-7
-17,63,-16
-54,63,-30
-11,59,-14
-23,61,-19
-15,61,-22
-21,63,-30
-22,61,-33
-9,68,-36
-12,66,-35
-12,60,-39
-22,61,-37
-24,59,-31
-21,53,-24
-40,59,-25
-30,58,-20
-11,57,-14
-11,60,-17
-8,67,-6
-10,59,-16
-4,58,-12
-5,59,-11
-8,64,-22
13,67,-10
27,66,-15
30,68,3
33,71,7
-2,83,13
-16,65,-2
-19,61,-8
-23,61,4
-8,64,13
-11,65,14
-16,67,10
-20,68,10
-15,57,-7
-6,59,-6
-5,61,1
0,56,4
-7,60,11
-10,61,11
-14,67,1
-40,66,-13
-38,67,-13
-8,70,-5
-13,66,-12
-6,68,-4
-5,65,-12
2,64,-10
-8,58,0
-14,49,-25
-29,52,-32
-25,47,-32
-25,56,-22
-30,56,-20
-25,53,-19
-66,57,-11
-57,62,17
-21,49,-7
-27,48,-19
-28,63,-25
-37,62,-28
-37,60,-29
-25,61,-11
-30,51,-39
7,57,-19
3,55,-25
-19,58,-41
-42,56,-39
-27,50,-26
-30,52,-28
-29,56,-24
-20,55,-21
-26,55,-19
-35,52,-17
-28,50,-17
-30,51,-21
-28,56,-14
-35,56,-25
-34,51,-33
-24,51,-28
-22,50,-32
-22,51,-28
-22,48,-23
-22,46,-23
-48,49,-29
-42,55,-24
-26,53,-25
-21,53,-25
-31,48,-26
-35,44,-25
-38,41,-25
-40,45,-29
-37,48,-30
-24,50,-33
-25,49,-32
-30,50,-34
-27,49,-39
-20,48,-35
-25,46,-31
-32,46,-33
-33,46,-34
-32,47,-38
-31,46,-37
-29,45,-37
-27,45,-38
-25,46,-40
-25,46,-40
-27,45,-39
-28,45,-37
-31,46,-33
-34,43,-33
-32,41,-32
-29,42,-30
-35,43,-34
-37,44,-33
-47,47,-33
-47,53,-30
-49,58,-28
-27,53,-16
-4,65,-11
-20,84,-21
-42,78,-12
-42,49,-5
-38,53,-28
-36,46,-25
-32,45,-26
-26,36,-22
-46,39,-29
-45,39,-27
-36,42,-28
-17,49,-27
-20,46,-33
-32,42,-42
-23,44,-39
-35,46,-46
-34,46,-49
-43,46,-58
-49,49,-59
-40,43,-47
-41,39,-40
-10,33,-27
7,25,-18
-2,22,-23
-15,27,-41
-26,29,-55
-26,31,-60
-9,39,-58
-6,41,-65
-11,49,-54
-11,34,-52
-13,27,-53
-11,21,-51
-9,27,-48
-11,26,-54
-11,32,-57
-14,38,-66
-12,38,-68
-9,34,-63
-11,29,-50
-9,30,-52
-1,28,-55
0,28,-52
-1,26,-49
-7,32,-56
-11,37,-63
-12,43,-66
-9,32,-52
-9,29,-52
-1,31,-55
-3,32,-57
-6,31,-58
-7,34,-54
-5,33,-51
-9,28,-52
-8,33,-49
1,33,-46
-4,32,-52
-6,36,-48
-7,36,-48
-5,35,-53
-2,34,-67
-4,36,-69
-5,47,-57
-2,47,-48
-7,39,-51
-8,34,-56
-8,35,-55
-6,38,-51
-5,38,-52
-8,37,-53
-9,37,-52
-6,36,-54
-8,36,-53
-7,37,-50
-6,37,-51
-7,36,-53
-8,37,-50
-8,37,-51
-7,37,-52
-8,36,-51
-8,36,-51
-8,36,-52
-6,36,-53
-7,36,-52
-6,38,-52
-6,37,-52
-5,37,-54
-7,37,-52
-7,38,-51
-7,38,-51
-7,37,-52
-8,37,-52
-8,38,-51
-8,37,-52
-8,37,-52
-8,37,-52
-8,37,-52
-8,37,-51
-8,37,-52
-8,37,-51
-8,37,-52
-9,37,-52
-8,37,-51
-9,37,-52
-9,37,-52
-9,37,-51
-9,37,-53
-10,37,-52
-9,37,-51
-10,36,-51
-10,36,-52
-9,36,-51
-8,37,-51
-8,37,-52
-7,38,-52
-8,37,-52
-7,38,-51
-7,37,-52
-8,37,-53
-8,37,-52
-8,37,-51
-9,37,-52
-8,36,-51
-9,36,-51
-9,36,-52
-8,37,-53
-8,37,-52
-7,37,-51
-7,37,-52
-7,37,-56
-6,38,-54
-8,40,-50
-8,36,-51
-8,36,-51
-7,36,-51
-6,37,-51
-6,38,-52
-6,37,-52
-6,36,-52
-5,36,-52
-5,37,-52
-5,38,-50
-7,40,-47
-9,42,-45
-10,41,-45
-21,43,-51
-29,33,-58
-36,30,-56
-37,39,-44
-25,37,-39
-17,34,-25
-31,48,-24
-23,42,-27
-23,49,-35
-26,53,-34
-24,49,-33
-15,48,-30
-30,50,-31
-22,54,-28
-26,55,-38
-33,56,-39
-24,59,-36
-33,61,-37
-37,58,-35
-27,59,-26
-37,54,-20
-31,56,-21
-18,57,-19
-26,59,-23
-28,61,-23
-14,61,-22
-19,60,-22
-15,58,-25
-13,55,-24
-11,54,-29
-12,55,-28
-5,54,-28
-3,55,-24
-10,51,-23
-4,57,-19
-6,53,-19
-18,65,-26
-29,66,-15
-29,62,-17
-12,61,-11
-16,61,-8
-20,60,0
-15,60,3
-12,61,4
-21,65,4
-33,69,1
-34,70,-3
-41,71,-12
-44,65,-20
-35,66,-17
-8,61,-4
-16,57,4
-18,59,7
-32,68,8
-45,68,2
-42,56,-12
-38,59,-9
-46,56,-10
-14,62,6
-28,60,17
-48,54,2
-39,56,-8
-42,42,-14
-30,43,-12
-37,35,-30
-45,29,-20
-25,31,-27
-38,19,-57
-45,13,-53
-61,28,-6
-39,44,1
-47,49,-14
-54,56,-28
-49,55,-6
-40,58,-7
-37,33,-12
-37,30,-6
-46,38,-16
-64,34,-25
-70,38,-11
-27,33,14
-62,33,-15
-63,34,-14
-56,34,-10
-40,40,-5
-40,45,4
-47,49,9
-43,47,2
-46,49,-2
-41,63,6
-38,64,5
-44,56,0
-42,51,3
-40,49,4
-41,45,1
-44,44,4
-38,46,8
-41,43,4
-37,39,9
-38,44,8
-46,53,7
-44,60,5
-45,68,8
-42,62,9
-37,58,10
-35,52,10
-38,49,9
-39,48,10
-42,50,11
-40,52,10
-42,53,8
-40,54,10
-35,54,8
-34,54,10
-34,53,7
-37,53,7
-38,55,8
-37,54,9
-38,55,9
-36,59,10
-36,61,10
-35,64,10
-34,68,11
-46,64,8
-43,57,7
-39,35,6
-40,27,6
-38,23,8
-42,18,6
-45,19,6
-49,35,12
-54,46,12
-48,49,11
-42,54,6
-34,56,9
-34,57,10
-39,52,10
-47,49,5
-46,50,6
-47,49,6
-46,50,8
-51,49,4
-43,53,7
-45,52,9
-36,51,10
-37,52,11
-44,52,10
-36,50,13
-38,52,12
-41,54,12
-37,53,15
-37,48,15
-37,49,16
-37,48,17
-40,47,16
-40,46,16
-39,48,14
-37,47,15
-36,48,13
-42,49,14
-36,50,15
-50,52,15
-57,55,17
-36,56,20
-33,55,21
-27,52,22
-34,46,19
-26,45,21
-31,45,22
-30,47,20
-33,52,22
-30,53,22
-44,54,23
-40,53,21
-41,52,20
-38,48,19
-34,48,19
-33,48,19
-28,48,19
-35,50,18
-40,52,18
-37,53,17
-38,54,16
-29,52,18
-36,52,13
-34,51,15
-35,48,18
-42,51,11
-39,50,12
-44,50,7
-42,51,8
-41,51,9
-41,50,6
-38,51,8
-32,52,10
-34,53,10
-38,53,10
-40,53,10
-38,52,10
-38,52,10
-38,52,9
-38,52,9
-39,52,9
-38,52,9
-38,52,9
-38,52,10
-38,51,9
-39,51,9
-39,52,10
-38,51,9
-38,51,9
-39,51,10
-39,51,10
-39,51,9
-39,50,10
-38,50,10
-39,51,10
-39,51,9
-39,51,9
-39,52,10
-39,52,9
-39,52,10
-39,50,9
-39,50,9
-39,51,9
-39,51,10
-39,51,9
-39,52,10
-39,51,9
-39,51,9
-39,50,9
-39,51,9
-39,51,10
-39,52,10
-39,51,10
-39,51,10
-39,51,9
-39,50,9
-39,50,10
-39,50,10
-39,50,9
-39,50,10
-39,50,9
-39,51,9
-40,52,10
-40,52,10
-40,51,10
-38,50,10
-39,50,9
-39,50,9
-39,50,9
-39,51,10
-40,51,9
-40,51,9
-40,51,9
-39,51,9
-40,51,9
-39,51,9
-39,50,9
-40,51,9
-39,51,9
-39,52,9
-39,52,9
-40,51,10
-41,50,11
-41,49,11
-39,49,12
-38,51,12
-37,52,11
-33,53,9
-35,52,9
-36,51,10
-41,50,11
-41,50,12
-40,50,12
-37,52,11
-37,52,11
-36,53,10
-37,52,10
-38,52,11
-39,51,11
-39,52,11
-39,52,10
-37,52,11
-36,52,11
-35,52,11
-35,52,10
-36,52,9
-37,53,9
-37,52,10
-36,52,10
-35,52,9
-36,54,9
-37,58,9
-43,52,10
-45,50,12
-42,50,11
-36,51,12
-32,53,13
-32,53,13
-39,55,12
-42,54,12
-41,51,14
-35,51,15
-32,52,15
-33,53,14
-33,52,15
-34,52,16
-35,52,17
-35,53,19
-36,51,19
-35,47,22
-37,47,22
-38,45,24
-37,46,23
-35,47,23
-34,48,23
-34,49,24
-34,49,23
-34,49,21
-32,49,20
-32,49,19
-31,49,17
-30,50,17
-30,51,16
-28,52,14
-26,53,15
-34,57,15
-38,63,17
-40,63,15
-38,57,11
-32,52,12
-32,52,11
-34,52,10
-36,57,12
-38,60,12
-35,63,12
-33,63,14
-39,69,13
-37,45,9
-38,52,9
-40,41,7
-40,37,6
-43,32,6
-41,30,8
-43,35,8
-47,41,10
-48,49,9
-45,49,6
-44,51,7
-42,51,11
-43,48,11
-54,45,9
-43,41,15
-51,41,14
-48,39,17
-46,40,15
-49,44,15
-44,46,21
-46,44,21
-47,44,21
-47,44,21
-41,43,20
-47,43,21
-46,44,19
-42,41,19
-46,41,21
-46,40,18
-47,40,19
-48,41,22
-45,41,21
-47,41,19
-46,46,21
-44,46,21
-45,43,19
-43,40,19
-44,42,18
-45,43,20
-43,43,18
-42,43,16
-44,45,15
-47,47,14
-47,47,13
-41,50,14
-41,51,12
-39,50,14
-41,51,13
-40,51,13
-40,48,12
-41,48,12
-43,47,12
-42,48,12
-40,49,11
-41,50,11
-45,51,10
-39,51,10
-39,50,10
-38,49,10
-39,49,10
-41,49,10
-41,49,8
-41,49,8
-37,48,6
-38,48,7
-37,48,6
-39,48,6
-43,49,5
-42,50,5
-44,53,6
-47,56,3
-43,57,4
-37,53,5
-38,53,4
-40,52,4
-41,51,3
-40,51,4
-44,50,6
-43,51,5
-41,52,6
-42,53,7
-38,52,7
-35,52,8
-36,50,8
-40,49,7
-41,49,5
-39,48,6
-40,49,7
-41,50,8
-40,50,7
-38,50,7
-38,50,7
-40,50,6
-38,49,6
-40,50,6
-42,52,5
-41,51,4
-42,52,6
-39,51,5
-38,51,5
-41,52,5
-43,54,4
-39,53,5
-39,53,4
-38,53,4
-40,52,6
-37,52,6
-39,52,6
-37,52,7
-38,52,6
-38,52,7
-39,52,6
-40,51,8
-39,53,7
-38,51,6
-40,51,7
-40,50,7
-37,51,7
-38,50,6
-36,51,7
-38,52,7
-36,53,8
-39,53,8
-40,53,7
-38,52,7
-39,51,7
-40,52,7
-41,52,7
-38,54,9
-38,54,8
-42,51,7
-42,52,11
-41,51,10
-35,48,9
-36,48,8
-34,48,11
-36,49,10
-33,50,10
-35,46,10
-50,53,1
-46,53,2
-39,52,7
-39,54,7
-39,53,5
-39,52,5
-39,50,4
-41,52,3
-40,53,3
-38,52,3
-37,53,5
-42,53,6
-38,52,6
-39,52,7
-40,53,7
-39,53,7
-38,52,6
-39,50,6
-39,49,7
-40,48,7
-41,48,7
-38,49,7
-37,51,6
-37,51,5
-39,52,3
-41,51,3
-42,51,3
-41,50,3
-39,50,1
-38,50,2
-40,52,2
-40,52,1
-40,53,1
-41,54,1
-41,55,1
-39,54,-1
-39,53,0
-39,51,1
-39,50,2
-43,48,0
-44,46,0
-46,45,0
-48,44,0
-50,45,2
-49,46,1
-48,46,2
-47,47,2
-48,47,4
-47,47,3
-46,47,3
-46,47,4
-46,48,3
-45,47,2
-43,47,1
-43,47,1
-42,47,2
-42,47,2
-42,48,1
-45,49,0
-45,49,1
-42,50,2
-43,50,2
-43,49,3
-44,50,1
-44,49,1
-42,50,1
-43,49,1
-40,50,1
-38,51,3
-34,52,6
-38,52,5
-38,54,3
-39,53,6
-39,54,5
-38,53,4
-37,53,6
-36,54,6
-35,55,8
-36,56,6
-36,56,7
-34,56,8
-38,55,8
-36,54,7
-34,53,10
-35,53,12
-33,53,12
-30,54,14
-28,55,16
-31,59,17
-30,58,17
-29,55,16
-28,48,15
-28,45,15
-29,42,14
-33,46,17
-36,49,18
-38,51,18
-39,50,15
-37,50,15
-41,53,15
-40,55,17
-39,55,18
-39,53,13
-36,52,12
-36,52,12
-35,52,13
-38,52,13
-39,52,13
-39,52,13
-39,52,14
-38,51,13
-36,49,14
-36,49,14
-39,49,13
-41,49,15
-41,49,14
-43,49,14
-42,49,15
-43,49,15
-44,50,13
-43,48,13
-40,46,15
-40,48,14
-40,49,14
-38,50,13
-38,51,13
-38,52,12
-40,53,13
-41,54,14
-41,54,15
-38,53,17
-38,51,18
-38,50,15
-35,45,13
-33,43,12
-33,42,14
-40,44,14
-42,46,15
-42,47,15
-40,46,16
-39,46,15
-40,51,15
-42,52,14
-43,56,12
-44,56,12
-40,53,11
-37,52,11
-33,51,11
-32,50,10
-34,49,10
-36,48,10
-37,48,11
-41,53,10
-44,56,9
-43,54,10
-38,49,11
-36,48,12
-39,51,10
-39,52,10
-37,51,9
-35,53,10
-38,56,8
-38,57,9
-38,56,10
-37,55,10
-36,54,10
-37,51,9
-36,50,9
-36,49,9
-37,50,9
-38,51,9
-39,55,9
-38,55,8
-36,53,8
-35,50,8
-37,50,7
-36,50,7
-37,52,8
-40,55,8
-40,55,8
-39,53,8
-39,53,8
-40,53,7
-38,52,7
-36,51,7
-37,52,7
-37,52,6
-37,51,6
-42,51,8
-40,48,10
-39,50,12
-40,47,11
-43,46,11
-42,45,9
-44,44,11
-45,45,11
-47,44,10
-51,43,8
-52,43,7
-51,41,8
-51,39,7
-51,39,7
-53,39,6
-54,39,5
-54,38,5
-54,37,5
-53,37,5
-53,37,5
-53,38,4
-54,38,4
-54,39,4
-54,39,3
-54,38,3
-53,38,3
-52,38,3
-51,39,3
-51,40,2
-51,41,2
-51,42,2
-51,42,2
-50,41,2
-51,40,1
-51,41,1
-51,40,1
-51,41,1
-51,41,2
-51,41,2
-50,41,2
-50,41,3
-50,41,2
-50,41,2
-50,41,3
-50,42,3
-50,41,3
-50,41,3
-51,41,3
-52,41,4
-52,42,5
-52,42,6
-53,42,6
-52,42,7
-52,43,7
-52,44,7
-51,46,8
-49,47,9
-48,47,10
-47,47,10
-45,46,12
-44,46,14
-41,45,17
-42,45,18
-43,45,17
-42,42,17
-41,40,16
-40,40,17
-39,41,18
-39,43,18
-37,45,18
-35,48,18
-34,49,18
-33,52,16
-33,54,16
-31,54,14
-30,53,12
-29,55,11
-26,56,9
-27,60,10
-36,64,11
-38,66,16
-36,59,9
-38,54,7
-34,49,7
-37,48,8
-41,51,7
-40,55,10
-34,57,12
-32,56,10
-37,50,10
-39,48,10
-41,43,9
